region_code,region_name,sex,year,e0_pclm,e0_hmd,e0,de0
DK,Denmark,Total,1955,NA,71.92,71.92,0.58
DK,Denmark,Total,1956,NA,72.04,72.04,0.12
DK,Denmark,Total,1957,NA,71.81,71.81,-0.23
DK,Denmark,Total,1958,NA,72.24,72.24,0.43
DK,Denmark,Total,1959,NA,72.22,72.22,-0.02
DK,Denmark,Total,1960,NA,72.2,72.2,-0.02
DK,Denmark,Total,1961,NA,72.45,72.45,0.25
DK,Denmark,Total,1962,NA,72.35,72.35,-0.1
DK,Denmark,Total,1963,NA,72.42,72.42,0.07
DK,Denmark,Total,1964,NA,72.51,72.51,0.09
DK,Denmark,Total,1965,NA,72.39,72.39,-0.12
DK,Denmark,Total,1966,NA,72.47,72.47,0.08
DK,Denmark,Total,1967,NA,72.95,72.95,0.48
DK,Denmark,Total,1968,NA,73.15,73.15,0.2
DK,Denmark,Total,1969,NA,73.25,73.25,0.1
DK,Denmark,Total,1970,NA,73.36,73.36,0.11
DK,Denmark,Total,1971,NA,73.43,73.43,0.07
DK,Denmark,Total,1972,NA,73.47,73.47,0.04
DK,Denmark,Total,1973,NA,73.7,73.7,0.23
DK,Denmark,Total,1974,NA,73.82,73.82,0.12
DK,Denmark,Total,1975,NA,74.1,74.1,0.28
DK,Denmark,Total,1976,NA,73.77,73.77,-0.33
DK,Denmark,Total,1977,NA,74.66,74.66,0.89
DK,Denmark,Total,1978,NA,74.43,74.43,-0.23
DK,Denmark,Total,1979,NA,74.24,74.24,-0.19
DK,Denmark,Total,1980,NA,74.13,74.13,-0.11
DK,Denmark,Total,1981,NA,74.25,74.25,0.12
DK,Denmark,Total,1982,NA,74.6,74.6,0.35
DK,Denmark,Total,1983,NA,74.46,74.46,-0.14
DK,Denmark,Total,1984,NA,74.62,74.62,0.16
DK,Denmark,Total,1985,NA,74.48,74.48,-0.14
DK,Denmark,Total,1986,NA,74.64,74.64,0.16
DK,Denmark,Total,1987,NA,74.75,74.75,0.11
DK,Denmark,Total,1988,NA,74.84,74.84,0.09
DK,Denmark,Total,1989,NA,74.86,74.86,0.02
DK,Denmark,Total,1990,NA,74.87,74.87,0.01
DK,Denmark,Total,1991,NA,75.23,75.23,0.36
DK,Denmark,Total,1992,NA,75.27,75.27,0.04
DK,Denmark,Total,1993,NA,75.19,75.19,-0.08
DK,Denmark,Total,1994,NA,75.44,75.44,0.25
DK,Denmark,Total,1995,NA,75.29,75.29,-0.15
DK,Denmark,Total,1996,NA,75.66,75.66,0.37
DK,Denmark,Total,1997,NA,76.04,76.04,0.38
DK,Denmark,Total,1998,NA,76.44,76.44,0.4
DK,Denmark,Total,1999,NA,76.58,76.58,0.14
DK,Denmark,Total,2000,NA,76.82,76.82,0.24
DK,Denmark,Total,2001,NA,76.97,76.97,0.15
DK,Denmark,Total,2002,NA,77.1,77.1,0.13
DK,Denmark,Total,2003,NA,77.69,77.69,0.59
DK,Denmark,Total,2004,NA,77.49,77.49,-0.2
DK,Denmark,Total,2005,NA,78.23,78.23,0.74
DK,Denmark,Total,2006,NA,78.22,78.22,-0.01
DK,Denmark,Total,2007,NA,78.35,78.35,0.13
DK,Denmark,Total,2008,NA,78.72,78.72,0.37
DK,Denmark,Total,2009,NA,78.96,78.96,0.24
DK,Denmark,Total,2010,NA,79.25,79.25,0.29
DK,Denmark,Total,2011,NA,79.79,79.79,0.54
DK,Denmark,Total,2012,NA,80.09,80.09,0.3
DK,Denmark,Total,2013,NA,80.31,80.31,0.22
DK,Denmark,Total,2014,NA,80.64,80.64,0.33
DK,Denmark,Total,2015,80.64,80.75,80.75,0.11
DK,Denmark,Total,2016,80.83,80.88,80.88,0.13
DK,Denmark,Total,2017,81.03,81.11,81.11,0.23
DK,Denmark,Total,2018,80.88,80.99,80.99,-0.12
DK,Denmark,Total,2019,81.31,81.43,81.43,0.44
DK,Denmark,Total,2020,81.38,NA,81.38,-0.05
EE,Estonia,Female,1945,NA,NA,NA,NA
EE,Estonia,Female,1946,NA,NA,NA,NA
EE,Estonia,Female,1947,NA,NA,NA,NA
EE,Estonia,Female,1948,NA,NA,NA,NA
EE,Estonia,Female,1949,NA,NA,NA,NA
EE,Estonia,Female,1950,NA,NA,NA,NA
EE,Estonia,Female,1951,NA,NA,NA,NA
EE,Estonia,Female,1952,NA,NA,NA,NA
EE,Estonia,Female,1953,NA,NA,NA,NA
EE,Estonia,Female,1954,NA,NA,NA,NA
EE,Estonia,Female,1955,NA,NA,NA,NA
EE,Estonia,Female,1956,NA,NA,NA,NA
EE,Estonia,Female,1957,NA,NA,NA,NA
EE,Estonia,Female,1958,NA,NA,NA,NA
EE,Estonia,Female,1959,NA,71.98,71.98,NA
EE,Estonia,Female,1960,NA,73.02,73.02,1.04
EE,Estonia,Female,1961,NA,73.28,73.28,0.26
EE,Estonia,Female,1962,NA,73.18,73.18,-0.1
EE,Estonia,Female,1963,NA,73.54,73.54,0.36
EE,Estonia,Female,1964,NA,74.04,74.04,0.5
EE,Estonia,Female,1965,NA,74.25,74.25,0.21
EE,Estonia,Female,1966,NA,74.28,74.28,0.03
EE,Estonia,Female,1967,NA,74.72,74.72,0.44
EE,Estonia,Female,1968,NA,74.46,74.46,-0.26
EE,Estonia,Female,1969,NA,74.43,74.43,-0.03
EE,Estonia,Female,1970,NA,74.56,74.56,0.13
EE,Estonia,Female,1971,NA,74.78,74.78,0.22
EE,Estonia,Female,1972,NA,74.64,74.64,-0.14
EE,Estonia,Female,1973,NA,74.66,74.66,0.02
EE,Estonia,Female,1974,NA,75.06,75.06,0.4
EE,Estonia,Female,1975,NA,74.75,74.75,-0.31
EE,Estonia,Female,1976,NA,74.4,74.4,-0.35
EE,Estonia,Female,1977,NA,74.49,74.49,0.09
EE,Estonia,Female,1978,NA,74.54,74.54,0.05
EE,Estonia,Female,1979,NA,74.21,74.21,-0.33
EE,Estonia,Female,1980,NA,74.27,74.27,0.06
EE,Estonia,Female,1981,NA,74.13,74.13,-0.14
EE,Estonia,Female,1982,NA,74.72,74.72,0.59
EE,Estonia,Female,1983,NA,74.84,74.84,0.12
EE,Estonia,Female,1984,NA,74.28,74.28,-0.56
EE,Estonia,Female,1985,NA,74.49,74.49,0.21
EE,Estonia,Female,1986,NA,75.1,75.1,0.61
EE,Estonia,Female,1987,NA,75.06,75.06,-0.04
EE,Estonia,Female,1988,NA,75.02,75.02,-0.04
EE,Estonia,Female,1989,NA,74.89,74.89,-0.13
EE,Estonia,Female,1990,NA,74.91,74.91,0.02
EE,Estonia,Female,1991,NA,74.97,74.97,0.06
EE,Estonia,Female,1992,NA,74.77,74.77,-0.2
EE,Estonia,Female,1993,NA,74.08,74.08,-0.69
EE,Estonia,Female,1994,NA,72.99,72.99,-1.09
EE,Estonia,Female,1995,NA,74.35,74.35,1.36
EE,Estonia,Female,1996,NA,75.59,75.59,1.24
EE,Estonia,Female,1997,NA,75.93,75.93,0.34
EE,Estonia,Female,1998,NA,75.44,75.44,-0.49
EE,Estonia,Female,1999,NA,76.11,76.11,0.67
EE,Estonia,Female,2000,NA,76.32,76.32,0.21
EE,Estonia,Female,2001,NA,76.51,76.51,0.19
EE,Estonia,Female,2002,NA,77.2,77.2,0.69
EE,Estonia,Female,2003,NA,77.29,77.29,0.09
EE,Estonia,Female,2004,NA,77.96,77.96,0.67
EE,Estonia,Female,2005,NA,78.3,78.3,0.34
EE,Estonia,Female,2006,NA,78.6,78.6,0.3
EE,Estonia,Female,2007,NA,78.78,78.78,0.18
EE,Estonia,Female,2008,NA,79.41,79.41,0.63
EE,Estonia,Female,2009,NA,80.03,80.03,0.62
EE,Estonia,Female,2010,NA,80.53,80.53,0.5
EE,Estonia,Female,2011,NA,81,81,0.47
EE,Estonia,Female,2012,NA,81.15,81.15,0.15
EE,Estonia,Female,2013,NA,81.32,81.32,0.17
EE,Estonia,Female,2014,NA,81.49,81.49,0.17
EE,Estonia,Female,2015,81.95,81.8,81.8,0.31
EE,Estonia,Female,2016,82.11,81.88,81.88,0.08
EE,Estonia,Female,2017,82.53,82.29,82.29,0.41
EE,Estonia,Female,2018,82.52,82.41,82.41,0.12
EE,Estonia,Female,2019,82.83,82.74,82.74,0.33
EE,Estonia,Female,2020,82.62,NA,82.62,-0.12
EE,Estonia,Male,1945,NA,NA,NA,NA
EE,Estonia,Male,1946,NA,NA,NA,NA
EE,Estonia,Male,1947,NA,NA,NA,NA
EE,Estonia,Male,1948,NA,NA,NA,NA
EE,Estonia,Male,1949,NA,NA,NA,NA
EE,Estonia,Male,1950,NA,NA,NA,NA
EE,Estonia,Male,1951,NA,NA,NA,NA
EE,Estonia,Male,1952,NA,NA,NA,NA
EE,Estonia,Male,1953,NA,NA,NA,NA
EE,Estonia,Male,1954,NA,NA,NA,NA
EE,Estonia,Male,1955,NA,NA,NA,NA
EE,Estonia,Male,1956,NA,NA,NA,NA
EE,Estonia,Male,1957,NA,NA,NA,NA
EE,Estonia,Male,1958,NA,NA,NA,NA
EE,Estonia,Male,1959,NA,64.41,64.41,NA
EE,Estonia,Male,1960,NA,64.68,64.68,0.27
EE,Estonia,Male,1961,NA,65.07,65.07,0.39
EE,Estonia,Male,1962,NA,65.59,65.59,0.52
EE,Estonia,Male,1963,NA,65.3,65.3,-0.29
EE,Estonia,Male,1964,NA,66.3,66.3,1
EE,Estonia,Male,1965,NA,66.3,66.3,0
EE,Estonia,Male,1966,NA,66.21,66.21,-0.09
EE,Estonia,Male,1967,NA,66.35,66.35,0.14
EE,Estonia,Male,1968,NA,65.91,65.91,-0.44
EE,Estonia,Male,1969,NA,65.37,65.37,-0.54
EE,Estonia,Male,1970,NA,65.51,65.51,0.14
EE,Estonia,Male,1971,NA,65.68,65.68,0.17
EE,Estonia,Male,1972,NA,65.44,65.44,-0.24
EE,Estonia,Male,1973,NA,66.01,66.01,0.57
EE,Estonia,Male,1974,NA,65.85,65.85,-0.16
EE,Estonia,Male,1975,NA,64.91,64.91,-0.94
EE,Estonia,Male,1976,NA,64.53,64.53,-0.38
EE,Estonia,Male,1977,NA,64.65,64.65,0.12
EE,Estonia,Male,1978,NA,64.31,64.31,-0.34
EE,Estonia,Male,1979,NA,64.15,64.15,-0.16
EE,Estonia,Male,1980,NA,64.21,64.21,0.06
EE,Estonia,Male,1981,NA,64.11,64.11,-0.1
EE,Estonia,Male,1982,NA,64.58,64.58,0.47
EE,Estonia,Male,1983,NA,64.36,64.36,-0.22
EE,Estonia,Male,1984,NA,64.6,64.6,0.24
EE,Estonia,Male,1985,NA,64.66,64.66,0.06
EE,Estonia,Male,1986,NA,66.17,66.17,1.51
EE,Estonia,Male,1987,NA,66.29,66.29,0.12
EE,Estonia,Male,1988,NA,66.44,66.44,0.15
EE,Estonia,Male,1989,NA,65.69,65.69,-0.75
EE,Estonia,Male,1990,NA,64.7,64.7,-0.99
EE,Estonia,Male,1991,NA,64.47,64.47,-0.23
EE,Estonia,Male,1992,NA,63.51,63.51,-0.96
EE,Estonia,Male,1993,NA,62.48,62.48,-1.03
EE,Estonia,Male,1994,NA,60.82,60.82,-1.66
EE,Estonia,Male,1995,NA,61.62,61.62,0.8
EE,Estonia,Male,1996,NA,64.43,64.43,2.81
EE,Estonia,Male,1997,NA,64.54,64.54,0.11
EE,Estonia,Male,1998,NA,64.28,64.28,-0.26
EE,Estonia,Male,1999,NA,65.16,65.16,0.88
EE,Estonia,Male,2000,NA,65.6,65.6,0.44
EE,Estonia,Male,2001,NA,65.16,65.16,-0.44
EE,Estonia,Male,2002,NA,65.56,65.56,0.4
EE,Estonia,Male,2003,NA,66.45,66.45,0.89
EE,Estonia,Male,2004,NA,66.73,66.73,0.28
EE,Estonia,Male,2005,NA,67.58,67.58,0.85
EE,Estonia,Male,2006,NA,67.64,67.64,0.06
EE,Estonia,Male,2007,NA,67.46,67.46,-0.18
EE,Estonia,Male,2008,NA,68.89,68.89,1.43
EE,Estonia,Male,2009,NA,69.98,69.98,1.09
EE,Estonia,Male,2010,NA,70.83,70.83,0.85
EE,Estonia,Male,2011,NA,71.3,71.3,0.47
EE,Estonia,Male,2012,NA,71.33,71.33,0.03
EE,Estonia,Male,2013,NA,72.71,72.71,1.38
EE,Estonia,Male,2014,NA,72.3,72.3,-0.41
EE,Estonia,Male,2015,73.16,73.09,73.09,0.79
EE,Estonia,Male,2016,73.33,73.2,73.2,0.11
EE,Estonia,Male,2017,73.83,73.67,73.67,0.47
EE,Estonia,Male,2018,74,73.88,73.88,0.21
EE,Estonia,Male,2019,74.54,74.42,74.42,0.54
EE,Estonia,Male,2020,74.36,NA,74.36,-0.06
EE,Estonia,Total,1945,NA,NA,NA,NA
EE,Estonia,Total,1946,NA,NA,NA,NA
EE,Estonia,Total,1947,NA,NA,NA,NA
EE,Estonia,Total,1948,NA,NA,NA,NA
EE,Estonia,Total,1949,NA,NA,NA,NA
EE,Estonia,Total,1950,NA,NA,NA,NA
EE,Estonia,Total,1951,NA,NA,NA,NA
EE,Estonia,Total,1952,NA,NA,NA,NA
EE,Estonia,Total,1953,NA,NA,NA,NA
EE,Estonia,Total,1954,NA,NA,NA,NA
EE,Estonia,Total,1955,NA,NA,NA,NA
EE,Estonia,Total,1956,NA,NA,NA,NA
EE,Estonia,Total,1957,NA,NA,NA,NA
EE,Estonia,Total,1958,NA,NA,NA,NA
EE,Estonia,Total,1959,NA,68.67,68.67,NA
EE,Estonia,Total,1960,NA,69.33,69.33,0.66
EE,Estonia,Total,1961,NA,69.64,69.64,0.31
EE,Estonia,Total,1962,NA,69.84,69.84,0.2
EE,Estonia,Total,1963,NA,69.88,69.88,0.04
EE,Estonia,Total,1964,NA,70.64,70.64,0.76
EE,Estonia,Total,1965,NA,70.71,70.71,0.07
EE,Estonia,Total,1966,NA,70.66,70.66,-0.05
EE,Estonia,Total,1967,NA,70.98,70.98,0.32
EE,Estonia,Total,1968,NA,70.61,70.61,-0.37
EE,Estonia,Total,1969,NA,70.27,70.27,-0.34
EE,Estonia,Total,1970,NA,70.4,70.4,0.13
EE,Estonia,Total,1971,NA,70.6,70.6,0.2
EE,Estonia,Total,1972,NA,70.38,70.38,-0.22
EE,Estonia,Total,1973,NA,70.69,70.69,0.31
EE,Estonia,Total,1974,NA,70.81,70.81,0.12
EE,Estonia,Total,1975,NA,70.12,70.12,-0.69
EE,Estonia,Total,1976,NA,69.74,69.74,-0.38
EE,Estonia,Total,1977,NA,69.83,69.83,0.09
EE,Estonia,Total,1978,NA,69.66,69.66,-0.17
EE,Estonia,Total,1979,NA,69.41,69.41,-0.25
EE,Estonia,Total,1980,NA,69.47,69.47,0.06
EE,Estonia,Total,1981,NA,69.34,69.34,-0.13
EE,Estonia,Total,1982,NA,69.86,69.86,0.52
EE,Estonia,Total,1983,NA,69.79,69.79,-0.07
EE,Estonia,Total,1984,NA,69.64,69.64,-0.15
EE,Estonia,Total,1985,NA,69.78,69.78,0.14
EE,Estonia,Total,1986,NA,70.91,70.91,1.13
EE,Estonia,Total,1987,NA,70.92,70.92,0.01
EE,Estonia,Total,1988,NA,70.97,70.97,0.05
EE,Estonia,Total,1989,NA,70.5,70.5,-0.47
EE,Estonia,Total,1990,NA,69.92,69.92,-0.58
EE,Estonia,Total,1991,NA,69.79,69.79,-0.13
EE,Estonia,Total,1992,NA,69.16,69.16,-0.63
EE,Estonia,Total,1993,NA,68.22,68.22,-0.94
EE,Estonia,Total,1994,NA,66.74,66.74,-1.48
EE,Estonia,Total,1995,NA,67.82,67.82,1.08
EE,Estonia,Total,1996,NA,70.03,70.03,2.21
EE,Estonia,Total,1997,NA,70.25,70.25,0.22
EE,Estonia,Total,1998,NA,69.84,69.84,-0.41
EE,Estonia,Total,1999,NA,70.68,70.68,0.84
EE,Estonia,Total,2000,NA,71.02,71.02,0.34
EE,Estonia,Total,2001,NA,70.84,70.84,-0.18
EE,Estonia,Total,2002,NA,71.37,71.37,0.53
EE,Estonia,Total,2003,NA,71.93,71.93,0.56
EE,Estonia,Total,2004,NA,72.38,72.38,0.45
EE,Estonia,Total,2005,NA,73.03,73.03,0.65
EE,Estonia,Total,2006,NA,73.2,73.2,0.17
EE,Estonia,Total,2007,NA,73.16,73.16,-0.04
EE,Estonia,Total,2008,NA,74.29,74.29,1.13
EE,Estonia,Total,2009,NA,75.18,75.18,0.89
EE,Estonia,Total,2010,NA,75.89,75.89,0.71
EE,Estonia,Total,2011,NA,76.36,76.36,0.47
EE,Estonia,Total,2012,NA,76.44,76.44,0.08
EE,Estonia,Total,2013,NA,77.27,77.27,0.83
EE,Estonia,Total,2014,NA,77.12,77.12,-0.15
EE,Estonia,Total,2015,77.81,77.68,77.68,0.56
EE,Estonia,Total,2016,77.96,77.77,77.77,0.09
EE,Estonia,Total,2017,78.41,78.2,78.2,0.43
EE,Estonia,Total,2018,78.48,78.36,78.36,0.16
EE,Estonia,Total,2019,78.91,78.8,78.8,0.44
EE,Estonia,Total,2020,78.68,NA,78.68,-0.12
ES,Spain,Female,1945,NA,60.55,60.55,NA
ES,Spain,Female,1946,NA,60.65,60.65,0.1
ES,Spain,Female,1947,NA,61.66,61.66,1.01
ES,Spain,Female,1948,NA,63.92,63.92,2.26
ES,Spain,Female,1949,NA,63.5,63.5,-0.42
ES,Spain,Female,1950,NA,64.16,64.16,0.66
ES,Spain,Female,1951,NA,63.83,63.83,-0.33
ES,Spain,Female,1952,NA,67.03,67.03,3.2
ES,Spain,Female,1953,NA,67.9,67.9,0.87
ES,Spain,Female,1954,NA,69.08,69.08,1.18
ES,Spain,Female,1955,NA,68.94,68.94,-0.14
ES,Spain,Female,1956,NA,69.03,69.03,0.09
ES,Spain,Female,1957,NA,68.9,68.9,-0.13
ES,Spain,Female,1958,NA,71.07,71.07,2.17
ES,Spain,Female,1959,NA,71.07,71.07,0
ES,Spain,Female,1960,NA,71.66,71.66,0.59
ES,Spain,Female,1961,NA,71.96,71.96,0.3
ES,Spain,Female,1962,NA,72.07,72.07,0.11
ES,Spain,Female,1963,NA,72.36,72.36,0.29
ES,Spain,Female,1964,NA,73.13,73.13,0.77
ES,Spain,Female,1965,NA,73.56,73.56,0.43
ES,Spain,Female,1966,NA,73.78,73.78,0.22
ES,Spain,Female,1967,NA,74.06,74.06,0.28
ES,Spain,Female,1968,NA,74.37,74.37,0.31
ES,Spain,Female,1969,NA,73.88,73.88,-0.49
ES,Spain,Female,1970,NA,74.87,74.87,0.99
ES,Spain,Female,1971,NA,74.56,74.56,-0.31
ES,Spain,Female,1972,NA,75.64,75.64,1.08
ES,Spain,Female,1973,NA,75.52,75.52,-0.12
ES,Spain,Female,1974,NA,75.93,75.93,0.41
ES,Spain,Female,1975,NA,76.35,76.35,0.42
ES,Spain,Female,1976,NA,76.71,76.71,0.36
ES,Spain,Female,1977,NA,77.23,77.23,0.52
ES,Spain,Female,1978,NA,77.48,77.48,0.25
ES,Spain,Female,1979,NA,78.05,78.05,0.57
ES,Spain,Female,1980,NA,78.55,78.55,0.5
ES,Spain,Female,1981,NA,78.77,78.77,0.22
ES,Spain,Female,1982,NA,79.35,79.35,0.58
ES,Spain,Female,1983,NA,79.13,79.13,-0.22
ES,Spain,Female,1984,NA,79.68,79.68,0.55
ES,Spain,Female,1985,NA,79.66,79.66,-0.02
ES,Spain,Female,1986,NA,79.89,79.89,0.23
ES,Spain,Female,1987,NA,80.24,80.24,0.35
ES,Spain,Female,1988,NA,80.29,80.29,0.05
ES,Spain,Female,1989,NA,80.5,80.5,0.21
ES,Spain,Female,1990,NA,80.56,80.56,0.06
ES,Spain,Female,1991,NA,80.75,80.75,0.19
ES,Spain,Female,1992,NA,81.26,81.26,0.51
ES,Spain,Female,1993,NA,81.34,81.34,0.08
ES,Spain,Female,1994,NA,81.72,81.72,0.38
ES,Spain,Female,1995,NA,81.84,81.84,0.12
ES,Spain,Female,1996,NA,82,82,0.16
ES,Spain,Female,1997,NA,82.35,82.35,0.35
ES,Spain,Female,1998,NA,82.42,82.42,0.07
ES,Spain,Female,1999,NA,82.44,82.44,0.02
ES,Spain,Female,2000,NA,82.85,82.85,0.41
ES,Spain,Female,2001,NA,83.17,83.17,0.32
ES,Spain,Female,2002,NA,83.24,83.24,0.07
ES,Spain,Female,2003,NA,83.07,83.07,-0.17
ES,Spain,Female,2004,NA,83.66,83.66,0.59
ES,Spain,Female,2005,NA,83.62,83.62,-0.04
ES,Spain,Female,2006,NA,84.21,84.21,0.59
ES,Spain,Female,2007,NA,84.17,84.17,-0.04
ES,Spain,Female,2008,NA,84.35,84.35,0.18
ES,Spain,Female,2009,NA,84.65,84.65,0.3
ES,Spain,Female,2010,NA,85,85,0.35
ES,Spain,Female,2011,NA,85.09,85.09,0.09
ES,Spain,Female,2012,NA,85.06,85.06,-0.03
ES,Spain,Female,2013,NA,85.49,85.49,0.43
ES,Spain,Female,2014,NA,85.59,85.59,0.1
ES,Spain,Female,2015,85.42,85.36,85.36,-0.23
ES,Spain,Female,2016,86.06,85.78,85.78,0.42
ES,Spain,Female,2017,85.88,85.68,85.68,-0.1
